medicamento_alvo,medicamento_outro,contexto,classe,fonte,origem,confianca
celecoxibe,aines,"Entre os pacientes que receberam concomitantemente celecoxibe 200 mg, duas vezes ao dia, 48% foram considerados não responsivos ao lisinopril na visita clínica final (definido como pressão arterial diastólica medida com manguito > 90 mmHg ou pressão ar terial diastólica medida com manguito aumentada em > 10% em relação à linha de base), em comparação com 27% dos pacientes que receberam placebo concomitante; essa diferença foi estatisticamente significativa. - ciclosporina: Devido ao seu efeito sobre as p rostaglandinas renais, os AINEs podem aumentar o risco de nefrotoxicidade associada à ciclosporina. - fluconazol e cetoconazol: A administração concomitante de fluconazol, 200 mg/dia, resultou em um aumento de duas vezes a concentração plasmática de celeco xibe.",1,fonte1,manual,1.0
acetato de clormadinona etinilestradiol,ciclosporina,"Da mesma forma, as concentrações plasmáticas e nos tecidos podem ser aumentadas ou reduzidas. -inibindo as enzimas microssomais hepáticas, e consequentemente, elevando a concentração sérica das substâncias ativas como diazepam (e outros benzodiazepínicos metabolizados por hidroxilação), ciclosporina, teofilina e prednisolona. -induzindo a glucuronidação hepática, e consequentemente, reduzindo as concentrações séricas de, por exemplo, lamotrigina, clofibrato, paracetamol, morfina e lorazepam.",1,fonte1,manual,1.0
acetato de clormadinona etinilestradiol,paracetamol,"Da mesma forma, as concentrações plasmáticas e nos tecidos podem ser aumentadas ou reduzidas. -inibindo as enzimas microssomais hepáticas, e consequentemente, elevando a concentração sérica das substâncias ativas como diazepam (e outros benzodiazepínicos metabolizados por hidroxilação), ciclosporina, teofilina e prednisolona. -induzindo a glucuronidação hepática, e consequentemente, reduzindo as concentrações séricas de, por exemplo, lamotrigina, clofibrato, paracetamol, morfina e lorazepam.",1,fonte1,manual,1.0
acetato de clormadinona etinilestradiol,diazepam,"Da mesma forma, as concentrações plasmáticas e nos tecidos podem ser aumentadas ou reduzidas. -inibindo as enzimas microssomais hepáticas, e consequentemente, elevando a concentração sérica das substâncias ativas como diazepam (e outros benzodiazepínicos metabolizados por hidroxilação), ciclosporina, teofilina e prednisolona. -induzindo a glucuronidação hepática, e consequentemente, reduzindo as concentrações séricas de, por exemplo, lamotrigina, clofibrato, paracetamol, morfina e lorazepam.",1,fonte1,manual,1.0
acetato de clormadinona etinilestradiol,morfina,"Da mesma forma, as concentrações plasmáticas e nos tecidos podem ser aumentadas ou reduzidas. -inibindo as enzimas microssomais hepáticas, e consequentemente, elevando a concentração sérica das substâncias ativas como diazepam (e outros benzodiazepínicos metabolizados por hidroxilação), ciclosporina, teofilina e prednisolona. -induzindo a glucuronidação hepática, e consequentemente, reduzindo as concentrações séricas de, por exemplo, lamotrigina, clofibrato, paracetamol, morfina e lorazepam.",1,fonte1,manual,1.0
estradiol drospirenona,omeprazol,"Com base em estudos de interação in vivo, em voluntárias utilizando omeprazol, sinvastatina, ou midazolam como substratos marcadores, é improvável a interação clinicamente relevante da drospirenona na dose de 3 mg com o metabolismo de outros fármacos media do pelo citocromo P450. ➢ Interação farmacodinâmica com anti -hipertensivos e antiinflamatórios não -esteroidais (AINEs) Mulheres hipertensas que fazem uso de estradiol + drospirenona e medicação anti -hipertensiva, como por exemplo, inibidores da ECA, antagonistas dos receptores de angiotensina II e hidroclorotiazida, podem apresentar diminuição adicional na pressão arterial.",1,fonte1,manual,1.0
estradiol drospirenona,sinvastatina,"Com base em estudos de interação in vivo, em voluntárias utilizando omeprazol, sinvastatina, ou midazolam como substratos marcadores, é improvável a interação clinicamente relevante da drospirenona na dose de 3 mg com o metabolismo de outros fármacos media do pelo citocromo P450. ➢ Interação farmacodinâmica com anti -hipertensivos e antiinflamatórios não -esteroidais (AINEs) Mulheres hipertensas que fazem uso de estradiol + drospirenona e medicação anti -hipertensiva, como por exemplo, inibidores da ECA, antagonistas dos receptores de angiotensina II e hidroclorotiazida, podem apresentar diminuição adicional na pressão arterial.",1,fonte1,manual,1.0
estradiol drospirenona,hidroclorotiazida,"Com base em estudos de interação in vivo, em voluntárias utilizando omeprazol, sinvastatina, ou midazolam como substratos marcadores, é improvável a interação clinicamente relevante da drospirenona na dose de 3 mg com o metabolismo de outros fármacos media do pelo citocromo P450. ➢ Interação farmacodinâmica com anti -hipertensivos e antiinflamatórios não -esteroidais (AINEs) Mulheres hipertensas que fazem uso de estradiol + drospirenona e medicação anti -hipertensiva, como por exemplo, inibidores da ECA, antagonistas dos receptores de angiotensina II e hidroclorotiazida, podem apresentar diminuição adicional na pressão arterial.",1,fonte1,manual,1.0
estradiol drospirenona,aines,"Com base em estudos de interação in vivo, em voluntárias utilizando omeprazol, sinvastatina, ou midazolam como substratos marcadores, é improvável a interação clinicamente relevante da drospirenona na dose de 3 mg com o metabolismo de outros fármacos media do pelo citocromo P450. ➢ Interação farmacodinâmica com anti -hipertensivos e antiinflamatórios não -esteroidais (AINEs) Mulheres hipertensas que fazem uso de estradiol + drospirenona e medicação anti -hipertensiva, como por exemplo, inibidores da ECA, antagonistas dos receptores de angiotensina II e hidroclorotiazida, podem apresentar diminuição adicional na pressão arterial.",1,fonte1,manual,1.0
cloridrato de tiamina cloridrato de piridoxina cianocobalamina fosfato dissodico de dexametasona,carbamazepina,"INTERAÇÕES MEDICAMENTOSAS Com o fosfato de dexametasona Rifampicina, rifabutina, carbamazepina, fenobarbital, fenitoína, primidona e aminoglutetimida potenciam o metabolismo dos corticosteroides e os efeitos terapêuticos podem ser reduzidos.",1,fonte1,manual,1.0
cloridrato de tiamina cloridrato de piridoxina cianocobalamina fosfato dissodico de dexametasona,rifampicina,"INTERAÇÕES MEDICAMENTOSAS Com o fosfato de dexametasona Rifampicina, rifabutina, carbamazepina, fenobarbital, fenitoína, primidona e aminoglutetimida potenciam o metabolismo dos corticosteroides e os efeitos terapêuticos podem ser reduzidos.",1,fonte1,manual,1.0
cloridrato de tiamina cloridrato de piridoxina cianocobalamina fosfato dissodico de dexametasona,fenobarbital,"INTERAÇÕES MEDICAMENTOSAS Com o fosfato de dexametasona Rifampicina, rifabutina, carbamazepina, fenobarbital, fenitoína, primidona e aminoglutetimida potenciam o metabolismo dos corticosteroides e os efeitos terapêuticos podem ser reduzidos.",1,fonte1,manual,1.0
cloridrato de tiamina cloridrato de piridoxina cianocobalamina fosfato dissodico de dexametasona,corticosteroides,"INTERAÇÕES MEDICAMENTOSAS Com o fosfato de dexametasona Rifampicina, rifabutina, carbamazepina, fenobarbital, fenitoína, primidona e aminoglutetimida potenciam o metabolismo dos corticosteroides e os efeitos terapêuticos podem ser reduzidos.",1,fonte1,manual,1.0
drospirenona etinilestradiol,atorvastatina,"INTERAÇÕES MEDICAMENTOSAS Fármacos que reconhecidamente interagem com COCs incluem: - Indutores de enzimas hepáticas como rifampicina; - Fármacos antiepiléticos (DAEs), incluindo fenobarbital, fenitoína, primidona, carbamazepina, oxcarbazepina, topiramato e felbamato; - Fármacos que aumentam os parâmetros farmacocinéticos, incluindo atorvastatina (aumenta os valores da área sob a curva – ASC); - Antibacterianos/antifúngicos, incluindo ampicilina, tetraciclina e griseofulvina; modafinila; - Antirretrovirais (ritonavir); - E possivelmente, a fenilbutazona.",1,fonte1,manual,1.0
drospirenona etinilestradiol,carbamazepina,"INTERAÇÕES MEDICAMENTOSAS Fármacos que reconhecidamente interagem com COCs incluem: - Indutores de enzimas hepáticas como rifampicina; - Fármacos antiepiléticos (DAEs), incluindo fenobarbital, fenitoína, primidona, carbamazepina, oxcarbazepina, topiramato e felbamato; - Fármacos que aumentam os parâmetros farmacocinéticos, incluindo atorvastatina (aumenta os valores da área sob a curva – ASC); - Antibacterianos/antifúngicos, incluindo ampicilina, tetraciclina e griseofulvina; modafinila; - Antirretrovirais (ritonavir); - E possivelmente, a fenilbutazona.",1,fonte1,manual,1.0
drospirenona etinilestradiol,rifampicina,"INTERAÇÕES MEDICAMENTOSAS Fármacos que reconhecidamente interagem com COCs incluem: - Indutores de enzimas hepáticas como rifampicina; - Fármacos antiepiléticos (DAEs), incluindo fenobarbital, fenitoína, primidona, carbamazepina, oxcarbazepina, topiramato e felbamato; - Fármacos que aumentam os parâmetros farmacocinéticos, incluindo atorvastatina (aumenta os valores da área sob a curva – ASC); - Antibacterianos/antifúngicos, incluindo ampicilina, tetraciclina e griseofulvina; modafinila; - Antirretrovirais (ritonavir); - E possivelmente, a fenilbutazona.",1,fonte1,manual,1.0
drospirenona etinilestradiol,fenobarbital,"INTERAÇÕES MEDICAMENTOSAS Fármacos que reconhecidamente interagem com COCs incluem: - Indutores de enzimas hepáticas como rifampicina; - Fármacos antiepiléticos (DAEs), incluindo fenobarbital, fenitoína, primidona, carbamazepina, oxcarbazepina, topiramato e felbamato; - Fármacos que aumentam os parâmetros farmacocinéticos, incluindo atorvastatina (aumenta os valores da área sob a curva – ASC); - Antibacterianos/antifúngicos, incluindo ampicilina, tetraciclina e griseofulvina; modafinila; - Antirretrovirais (ritonavir); - E possivelmente, a fenilbutazona.",1,fonte1,manual,1.0
drospirenona etinilestradiol,ibuprofeno,"Pode ocorrer aumento do potássio sérico por interação da drospirenona com anti -inflamatórios não hormonais (ibuprofeno, naproxeno e outro s); diuréticos poupadores de potássio (espironolactona, amilorida, triantereno e outros ), suplementação dietética de potássio, inibidores da enzima conversora da angiotensina (enalapril, captopril, lisinopril e outros), antagonis tas do receptor da angioten sina-II (candesartana, losartana, valsartana e outros) e heparina.",1,fonte1,manual,1.0
drospirenona etinilestradiol,captopril,"Pode ocorrer aumento do potássio sérico por interação da drospirenona com anti -inflamatórios não hormonais (ibuprofeno, naproxeno e outro s); diuréticos poupadores de potássio (espironolactona, amilorida, triantereno e outros ), suplementação dietética de potássio, inibidores da enzima conversora da angiotensina (enalapril, captopril, lisinopril e outros), antagonis tas do receptor da angioten sina-II (candesartana, losartana, valsartana e outros) e heparina.",1,fonte1,manual,1.0
drospirenona etinilestradiol,losartana,"Pode ocorrer aumento do potássio sérico por interação da drospirenona com anti -inflamatórios não hormonais (ibuprofeno, naproxeno e outro s); diuréticos poupadores de potássio (espironolactona, amilorida, triantereno e outros ), suplementação dietética de potássio, inibidores da enzima conversora da angiotensina (enalapril, captopril, lisinopril e outros), antagonis tas do receptor da angioten sina-II (candesartana, losartana, valsartana e outros) e heparina.",1,fonte1,manual,1.0
drospirenona etinilestradiol,enalapril,"Pode ocorrer aumento do potássio sérico por interação da drospirenona com anti -inflamatórios não hormonais (ibuprofeno, naproxeno e outro s); diuréticos poupadores de potássio (espironolactona, amilorida, triantereno e outros ), suplementação dietética de potássio, inibidores da enzima conversora da angiotensina (enalapril, captopril, lisinopril e outros), antagonis tas do receptor da angioten sina-II (candesartana, losartana, valsartana e outros) e heparina.",1,fonte1,manual,1.0
montelucaste de sodio dicloridrato de levocetirizina,eritromicina,"Levocetirizina Não há estudos de interação com a levocetirizina, e resultados de estudos demonstraram que não houve interações medicamentosas clinicamente relevantes com uso concomitante do composto racêmico de cetirizina com pseudoefedrina, antipirina, cimetidina, cetoconazol, eritromicina, azitromicina, glipizida e diazepam.",0,fonte1,manual,1.0
montelucaste de sodio dicloridrato de levocetirizina,diazepam,"Levocetirizina Não há estudos de interação com a levocetirizina, e resultados de estudos demonstraram que não houve interações medicamentosas clinicamente relevantes com uso concomitante do composto racêmico de cetirizina com pseudoefedrina, antipirina, cimetidina, cetoconazol, eritromicina, azitromicina, glipizida e diazepam.",0,fonte1,manual,1.0
montelucaste de sodio dicloridrato de levocetirizina,cetoconazol,"Levocetirizina Não há estudos de interação com a levocetirizina, e resultados de estudos demonstraram que não houve interações medicamentosas clinicamente relevantes com uso concomitante do composto racêmico de cetirizina com pseudoefedrina, antipirina, cimetidina, cetoconazol, eritromicina, azitromicina, glipizida e diazepam.",0,fonte1,manual,1.0
montelucaste de sodio dicloridrato de levocetirizina,cimetidina,"Levocetirizina Não há estudos de interação com a levocetirizina, e resultados de estudos demonstraram que não houve interações medicamentosas clinicamente relevantes com uso concomitante do composto racêmico de cetirizina com pseudoefedrina, antipirina, cimetidina, cetoconazol, eritromicina, azitromicina, glipizida e diazepam.",0,fonte1,manual,1.0
divalproato de sodio,diazepam,"Deve -se considerar a diminuição da dose de amitriptilina/nortriptilina na presença de valproato. carbamazepina (CBZ)/carbamazepina -10,11 -epóxido (CBZ -E): os níveis séricos de CBZ diminuíram 17% enquanto os de CBZ -E aumentaram em torno de 45% na coadministração de valproato e CBZ em pacientes epilépticos. clonazepam: o uso concomitante de ácido valproico e de clona zepam pode induzir estado de ausência em pacientes com história desse tipo de crises convulsivas. diazepam: o valproato desloca o diazepam de seus locais de ligação à albumina plasmática e inibe seu metabolismo.",1,fonte1,manual,1.0
divalproato de sodio,clonazepam,"Deve -se considerar a diminuição da dose de amitriptilina/nortriptilina na presença de valproato. carbamazepina (CBZ)/carbamazepina -10,11 -epóxido (CBZ -E): os níveis séricos de CBZ diminuíram 17% enquanto os de CBZ -E aumentaram em torno de 45% na coadministração de valproato e CBZ em pacientes epilépticos. clonazepam: o uso concomitante de ácido valproico e de clona zepam pode induzir estado de ausência em pacientes com história desse tipo de crises convulsivas. diazepam: o valproato desloca o diazepam de seus locais de ligação à albumina plasmática e inibe seu metabolismo.",1,fonte1,manual,1.0
divalproato de sodio,carbamazepina,"Deve -se considerar a diminuição da dose de amitriptilina/nortriptilina na presença de valproato. carbamazepina (CBZ)/carbamazepina -10,11 -epóxido (CBZ -E): os níveis séricos de CBZ diminuíram 17% enquanto os de CBZ -E aumentaram em torno de 45% na coadministração de valproato e CBZ em pacientes epilépticos. clonazepam: o uso concomitante de ácido valproico e de clona zepam pode induzir estado de ausência em pacientes com história desse tipo de crises convulsivas. diazepam: o valproato desloca o diazepam de seus locais de ligação à albumina plasmática e inibe seu metabolismo.",1,fonte1,manual,1.0
divalproato de sodio,valproico,"Deve -se considerar a diminuição da dose de amitriptilina/nortriptilina na presença de valproato. carbamazepina (CBZ)/carbamazepina -10,11 -epóxido (CBZ -E): os níveis séricos de CBZ diminuíram 17% enquanto os de CBZ -E aumentaram em torno de 45% na coadministração de valproato e CBZ em pacientes epilépticos. clonazepam: o uso concomitante de ácido valproico e de clona zepam pode induzir estado de ausência em pacientes com história desse tipo de crises convulsivas. diazepam: o valproato desloca o diazepam de seus locais de ligação à albumina plasmática e inibe seu metabolismo.",1,fonte1,manual,1.0
levetiracetam,probenecida,"O efeito do levetiracetam sobre o probenecida não foi estudado e o efeito de levetiracetam sobre outros medicamentos secretados ativamente, exemplo, AINEs, sulfonamidas e metotrexato é desconhecido. - Contraceptivos orais e outras interações farmacocinéticas Levetiracetam 1000 mg por dia não influenciou a farmacocinética dos contraceptivos orais (etinilestradiol e levonorgestrel); os parâmetros endócrinos (hormônio luteinizante e progesterona) não sofreram alteração.",0,fonte1,manual,1.0
levetiracetam,metotrexato,"O efeito do levetiracetam sobre o probenecida não foi estudado e o efeito de levetiracetam sobre outros medicamentos secretados ativamente, exemplo, AINEs, sulfonamidas e metotrexato é desconhecido. - Contraceptivos orais e outras interações farmacocinéticas Levetiracetam 1000 mg por dia não influenciou a farmacocinética dos contraceptivos orais (etinilestradiol e levonorgestrel); os parâmetros endócrinos (hormônio luteinizante e progesterona) não sofreram alteração.",0,fonte1,manual,1.0
levetiracetam,contraceptivos,"O efeito do levetiracetam sobre o probenecida não foi estudado e o efeito de levetiracetam sobre outros medicamentos secretados ativamente, exemplo, AINEs, sulfonamidas e metotrexato é desconhecido. - Contraceptivos orais e outras interações farmacocinéticas Levetiracetam 1000 mg por dia não influenciou a farmacocinética dos contraceptivos orais (etinilestradiol e levonorgestrel); os parâmetros endócrinos (hormônio luteinizante e progesterona) não sofreram alteração.",0,fonte1,manual,1.0
levetiracetam,aines,"O efeito do levetiracetam sobre o probenecida não foi estudado e o efeito de levetiracetam sobre outros medicamentos secretados ativamente, exemplo, AINEs, sulfonamidas e metotrexato é desconhecido. - Contraceptivos orais e outras interações farmacocinéticas Levetiracetam 1000 mg por dia não influenciou a farmacocinética dos contraceptivos orais (etinilestradiol e levonorgestrel); os parâmetros endócrinos (hormônio luteinizante e progesterona) não sofreram alteração.",0,fonte1,manual,1.0
acido acetilsalicilico,ibuprofeno,"Combinações que requerem precauções para o uso:  metotrexato em doses inferiores a 15 mg/semana: aumento da toxicidade hematológica do metotrexato (diminuição da depuração renal do metotrexato por agentes anti-inflamatórios em geral e deslocamento do metotrexato de sua ligação na proteína plasmática pelos salicilatos). dipirona e anti-inflamatórios não-esteroidais (AINEs): a administração simultânea (mesmo dia) de dipirona e alguns AINEs, como ibuprofeno e naproxeno, podem atenuar a inibição plaquetária irreversível induzida pelo ácido acetilsalicílico.",1,fonte1,manual,1.0
acido acetilsalicilico,dipirona,"Combinações que requerem precauções para o uso:  metotrexato em doses inferiores a 15 mg/semana: aumento da toxicidade hematológica do metotrexato (diminuição da depuração renal do metotrexato por agentes anti-inflamatórios em geral e deslocamento do metotrexato de sua ligação na proteína plasmática pelos salicilatos). dipirona e anti-inflamatórios não-esteroidais (AINEs): a administração simultânea (mesmo dia) de dipirona e alguns AINEs, como ibuprofeno e naproxeno, podem atenuar a inibição plaquetária irreversível induzida pelo ácido acetilsalicílico.",1,fonte1,manual,1.0
acido acetilsalicilico,metotrexato,"Combinações que requerem precauções para o uso:  metotrexato em doses inferiores a 15 mg/semana: aumento da toxicidade hematológica do metotrexato (diminuição da depuração renal do metotrexato por agentes anti-inflamatórios em geral e deslocamento do metotrexato de sua ligação na proteína plasmática pelos salicilatos). dipirona e anti-inflamatórios não-esteroidais (AINEs): a administração simultânea (mesmo dia) de dipirona e alguns AINEs, como ibuprofeno e naproxeno, podem atenuar a inibição plaquetária irreversível induzida pelo ácido acetilsalicílico.",1,fonte1,manual,1.0
acido acetilsalicilico,aines,"Combinações que requerem precauções para o uso:  metotrexato em doses inferiores a 15 mg/semana: aumento da toxicidade hematológica do metotrexato (diminuição da depuração renal do metotrexato por agentes anti-inflamatórios em geral e deslocamento do metotrexato de sua ligação na proteína plasmática pelos salicilatos). dipirona e anti-inflamatórios não-esteroidais (AINEs): a administração simultânea (mesmo dia) de dipirona e alguns AINEs, como ibuprofeno e naproxeno, podem atenuar a inibição plaquetária irreversível induzida pelo ácido acetilsalicílico.",1,fonte1,manual,1.0
acido acetilsalicilico,digoxina,"Advertências e Precauções”).  anticoagulantes, trombolíticos/ outros inibidores da agregação plaquetária /hemostase: aumento do risco de sangramento.  anti-inflamatórios não-esteroidais com salicilatos: aumento do risco de úlceras e sangramento gastrintestinal devido ao efeito sinérgico.  inibidores seletivos da recaptação de serotonina (ISRSs): aumento do risco de sangramento gastrintestinal superior possivelmente em razão do efeito sinérgico.  digoxina: aumento das concentrações plasmáticas de digoxina em função da diminuição da excreção renal.  antidiabéticos, por exemplo, insulina e sulfonilureias em combinação com doses elevadas de ácido acetilsalicílico: aumento do efeito hipoglicêmico em altas doses do ácido acetilsalicílico por ação hipoglicêmica do ácido acetilsalicílico e deslocamento da sulfonilureia de sua ligação nas proteínas plasmáticas.  diuréticos em combinação com ácido acetilsalicílico em altas doses: diminuição da filtração glomerular por diminuição da síntese renal de prostaglandina.  glicocorticoides sistêmicos, exceto hidrocortisona usada como terapia de reposição na doença de Addison: diminuição dos níveis de salicilato plasmático durante o tratamento com corticosteroides e risco de superdose de salicilato após interrupção do tratamento, devido ao aumento da eliminação de salicilatos pelos corticosteroides.",1,fonte1,manual,1.0
acido acetilsalicilico,insulina,"Advertências e Precauções”).  anticoagulantes, trombolíticos/ outros inibidores da agregação plaquetária /hemostase: aumento do risco de sangramento.  anti-inflamatórios não-esteroidais com salicilatos: aumento do risco de úlceras e sangramento gastrintestinal devido ao efeito sinérgico.  inibidores seletivos da recaptação de serotonina (ISRSs): aumento do risco de sangramento gastrintestinal superior possivelmente em razão do efeito sinérgico.  digoxina: aumento das concentrações plasmáticas de digoxina em função da diminuição da excreção renal.  antidiabéticos, por exemplo, insulina e sulfonilureias em combinação com doses elevadas de ácido acetilsalicílico: aumento do efeito hipoglicêmico em altas doses do ácido acetilsalicílico por ação hipoglicêmica do ácido acetilsalicílico e deslocamento da sulfonilureia de sua ligação nas proteínas plasmáticas.  diuréticos em combinação com ácido acetilsalicílico em altas doses: diminuição da filtração glomerular por diminuição da síntese renal de prostaglandina.  glicocorticoides sistêmicos, exceto hidrocortisona usada como terapia de reposição na doença de Addison: diminuição dos níveis de salicilato plasmático durante o tratamento com corticosteroides e risco de superdose de salicilato após interrupção do tratamento, devido ao aumento da eliminação de salicilatos pelos corticosteroides.",1,fonte1,manual,1.0
acido acetilsalicilico,anticoagulantes,"Advertências e Precauções”).  anticoagulantes, trombolíticos/ outros inibidores da agregação plaquetária /hemostase: aumento do risco de sangramento.  anti-inflamatórios não-esteroidais com salicilatos: aumento do risco de úlceras e sangramento gastrintestinal devido ao efeito sinérgico.  inibidores seletivos da recaptação de serotonina (ISRSs): aumento do risco de sangramento gastrintestinal superior possivelmente em razão do efeito sinérgico.  digoxina: aumento das concentrações plasmáticas de digoxina em função da diminuição da excreção renal.  antidiabéticos, por exemplo, insulina e sulfonilureias em combinação com doses elevadas de ácido acetilsalicílico: aumento do efeito hipoglicêmico em altas doses do ácido acetilsalicílico por ação hipoglicêmica do ácido acetilsalicílico e deslocamento da sulfonilureia de sua ligação nas proteínas plasmáticas.  diuréticos em combinação com ácido acetilsalicílico em altas doses: diminuição da filtração glomerular por diminuição da síntese renal de prostaglandina.  glicocorticoides sistêmicos, exceto hidrocortisona usada como terapia de reposição na doença de Addison: diminuição dos níveis de salicilato plasmático durante o tratamento com corticosteroides e risco de superdose de salicilato após interrupção do tratamento, devido ao aumento da eliminação de salicilatos pelos corticosteroides.",1,fonte1,manual,1.0
acido acetilsalicilico,corticosteroides,"Advertências e Precauções”).  anticoagulantes, trombolíticos/ outros inibidores da agregação plaquetária /hemostase: aumento do risco de sangramento.  anti-inflamatórios não-esteroidais com salicilatos: aumento do risco de úlceras e sangramento gastrintestinal devido ao efeito sinérgico.  inibidores seletivos da recaptação de serotonina (ISRSs): aumento do risco de sangramento gastrintestinal superior possivelmente em razão do efeito sinérgico.  digoxina: aumento das concentrações plasmáticas de digoxina em função da diminuição da excreção renal.  antidiabéticos, por exemplo, insulina e sulfonilureias em combinação com doses elevadas de ácido acetilsalicílico: aumento do efeito hipoglicêmico em altas doses do ácido acetilsalicílico por ação hipoglicêmica do ácido acetilsalicílico e deslocamento da sulfonilureia de sua ligação nas proteínas plasmáticas.  diuréticos em combinação com ácido acetilsalicílico em altas doses: diminuição da filtração glomerular por diminuição da síntese renal de prostaglandina.  glicocorticoides sistêmicos, exceto hidrocortisona usada como terapia de reposição na doença de Addison: diminuição dos níveis de salicilato plasmático durante o tratamento com corticosteroides e risco de superdose de salicilato após interrupção do tratamento, devido ao aumento da eliminação de salicilatos pelos corticosteroides.",1,fonte1,manual,1.0
dozi,ibuprofeno,"INTERAÇÕES MEDICAMENTOSAS Medicamentos como antibióticos (penicilina, cefalexina, ciprofloxacina, sulfasalazina , aminoglicosídeos), metformina, óxido nitroso, inibidores da bomba de prótons, antagonistas de receptores H2, colchicina, anti -inflamatórios não esteroidais (AINEs) (ibuprofeno, ácido aminossalicílico) diminuem a absorção de mecobalamina.",1,fonte1,manual,1.0
dozi,metformina,"INTERAÇÕES MEDICAMENTOSAS Medicamentos como antibióticos (penicilina, cefalexina, ciprofloxacina, sulfasalazina , aminoglicosídeos), metformina, óxido nitroso, inibidores da bomba de prótons, antagonistas de receptores H2, colchicina, anti -inflamatórios não esteroidais (AINEs) (ibuprofeno, ácido aminossalicílico) diminuem a absorção de mecobalamina.",1,fonte1,manual,1.0
dozi,colchicina,"INTERAÇÕES MEDICAMENTOSAS Medicamentos como antibióticos (penicilina, cefalexina, ciprofloxacina, sulfasalazina , aminoglicosídeos), metformina, óxido nitroso, inibidores da bomba de prótons, antagonistas de receptores H2, colchicina, anti -inflamatórios não esteroidais (AINEs) (ibuprofeno, ácido aminossalicílico) diminuem a absorção de mecobalamina.",1,fonte1,manual,1.0
dozi,aines,"INTERAÇÕES MEDICAMENTOSAS Medicamentos como antibióticos (penicilina, cefalexina, ciprofloxacina, sulfasalazina , aminoglicosídeos), metformina, óxido nitroso, inibidores da bomba de prótons, antagonistas de receptores H2, colchicina, anti -inflamatórios não esteroidais (AINEs) (ibuprofeno, ácido aminossalicílico) diminuem a absorção de mecobalamina.",1,fonte1,manual,1.0
mec 12,ibuprofeno,"Medicamentos como antibióticos (penicilina, cefalexina, ciprofloxacina, sulfasalazina, aminoglicosídeos), metformina, óxido nitroso, inibidores da bomba de prótons, antagonistas de receptores H2, colchicina, anti -inflamatórios não esteroidais (AINEs) (ibuprofeno, ácido aminossalicílico) diminuem a absorção de mecobalamina.",1,fonte1,manual,1.0
mec 12,metformina,"Medicamentos como antibióticos (penicilina, cefalexina, ciprofloxacina, sulfasalazina, aminoglicosídeos), metformina, óxido nitroso, inibidores da bomba de prótons, antagonistas de receptores H2, colchicina, anti -inflamatórios não esteroidais (AINEs) (ibuprofeno, ácido aminossalicílico) diminuem a absorção de mecobalamina.",1,fonte1,manual,1.0
mec 12,colchicina,"Medicamentos como antibióticos (penicilina, cefalexina, ciprofloxacina, sulfasalazina, aminoglicosídeos), metformina, óxido nitroso, inibidores da bomba de prótons, antagonistas de receptores H2, colchicina, anti -inflamatórios não esteroidais (AINEs) (ibuprofeno, ácido aminossalicílico) diminuem a absorção de mecobalamina.",1,fonte1,manual,1.0
mec 12,aines,"Medicamentos como antibióticos (penicilina, cefalexina, ciprofloxacina, sulfasalazina, aminoglicosídeos), metformina, óxido nitroso, inibidores da bomba de prótons, antagonistas de receptores H2, colchicina, anti -inflamatórios não esteroidais (AINEs) (ibuprofeno, ácido aminossalicílico) diminuem a absorção de mecobalamina.",1,fonte1,manual,1.0
topiramato,carbamazepina,"Os resultados destas interações estão resumidos na tabela a seguir: AED coadministrada Concentração da AE D Concentração de topiramato fenitoína ** Carbamazepina (CBZ) ácido valproico lamotrigina fenobarbital NE primidona NE = sem efeito sobre as concentrações plasmáticas (alteração 15%) ** = concentrações plasmáticas aumentadas em alguns pacientes NE = não estudado AED = droga antiepiléptica - Outras interações medicamentosas digoxina: Em um estudo de dose única, a administração concomitante de topiramato provocou uma redução de 12% na área sob a curva de concentração plasmática (ASC) da digoxina.",1,fonte1,manual,1.0
topiramato,digoxina,"Os resultados destas interações estão resumidos na tabela a seguir: AED coadministrada Concentração da AE D Concentração de topiramato fenitoína ** Carbamazepina (CBZ) ácido valproico lamotrigina fenobarbital NE primidona NE = sem efeito sobre as concentrações plasmáticas (alteração 15%) ** = concentrações plasmáticas aumentadas em alguns pacientes NE = não estudado AED = droga antiepiléptica - Outras interações medicamentosas digoxina: Em um estudo de dose única, a administração concomitante de topiramato provocou uma redução de 12% na área sob a curva de concentração plasmática (ASC) da digoxina.",1,fonte1,manual,1.0
topiramato,fenobarbital,"Os resultados destas interações estão resumidos na tabela a seguir: AED coadministrada Concentração da AE D Concentração de topiramato fenitoína ** Carbamazepina (CBZ) ácido valproico lamotrigina fenobarbital NE primidona NE = sem efeito sobre as concentrações plasmáticas (alteração 15%) ** = concentrações plasmáticas aumentadas em alguns pacientes NE = não estudado AED = droga antiepiléptica - Outras interações medicamentosas digoxina: Em um estudo de dose única, a administração concomitante de topiramato provocou uma redução de 12% na área sob a curva de concentração plasmática (ASC) da digoxina.",1,fonte1,manual,1.0
